ts,pid,argmax,probs
2025-10-25T16:17:24.184000,P1245,38,[1.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.000000012, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.899999979571021e-08, 1.0000000199999999, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 2.5000000292152436e-08, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:17:29.816785,P1245,38,[1.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.000000012, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.899999979571021e-08, 1.0000000199999999, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 2.5000000292152436e-08, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:17:44.937058,P1245,32,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 3.000000026176508e-09, 3.999999886872274e-09, 4.999999969612645e-09, 6.000000052353016e-09, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:18:05.799373,P1245,38,[1.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.000000012, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 1.0000000230000001, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 1.0000000290000006, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:18:20.598318,P1245,37,[0.0, 9.999999717180685e-10, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 4.999999969612645e-09, 6.000000052353016e-09, 1.0000000070000001, 7.999999773744548e-09, 1.0000000089999999, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.0000000140000003, 1.4999999464748726e-08, 1.0000000159999995, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 1.0000000329999992, 1.0000000339999993, 3.4999999343199306e-08, 3.599999942593968e-08, 1.0000000369999995, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:18:37.266099,P1234,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:18:55.824335,P1234,36,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:20:01.665820,P1234,36,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:20:19.726802,P1234,39,[1.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 1.0000000260000004, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 1.000000030999999, 1.000000031999999, 3.2999999177718564e-08, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:20:48.492715,P1234,39,[1.0, 1.000000001, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 4.999999969612645e-09, 6.000000052353016e-09, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.3000000187446403e-08, 1.0000000140000003, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 2.099999996119095e-08, 2.2000000043931323e-08, 1.0000000230000001, 2.4000000209412065e-08, 2.5000000292152436e-08, 1.0000000260000004, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:20:56.822578,P1234,39,[1.0, 1.000000001, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 4.999999969612645e-09, 6.000000052353016e-09, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.3000000187446403e-08, 1.0000000140000003, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 2.099999996119095e-08, 2.2000000043931323e-08, 1.0000000230000001, 2.4000000209412065e-08, 2.5000000292152436e-08, 1.0000000260000004, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:21:13.728927,P1234,39,[0.0, 1.000000001, 1.000000002, 1.000000003, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 1.0000000089999999, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 1.000000021, 1.000000022, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 1.0000000260000004, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 1.000000030999999, 1.000000031999999, 3.2999999177718564e-08, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:24:07.962779,P1230,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:24:26.005985,P1230,39,[0.0, 1.000000001, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.3000000187446403e-08, 1.0000000140000003, 1.0000000149999995, 1.0000000159999995, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.0000000199999999, 1.000000021, 1.000000022, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 1.000000030999999, 1.000000031999999, 1.0000000329999992, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:24:40.618363,P1230,25,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 3.000000026176508e-09, 3.999999886872274e-09, 4.999999969612645e-09, 6.000000052353016e-09, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:28:42.179596,P12340,25,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 3.000000026176508e-09, 3.999999886872274e-09, 4.999999969612645e-09, 6.000000052353016e-09, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.4999999464748726e-08, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:33:17.276867,P0293,36,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 7.000000135093387e-09, 7.999999773744548e-09, 1.0000000089999999, 1.00000001, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.799999971296984e-08, 1.0000000189999998, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:33:31.648718,P0293,39,[1.0, 1.000000001, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 4.999999969612645e-09, 6.000000052353016e-09, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 1.000000021, 1.000000022, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 1.0000000260000004, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 1.0000000349999993, 1.0000000359999994, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:33:52.559983,P0293,39,[1.0, 1.000000001, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 4.999999969612645e-09, 6.000000052353016e-09, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.3000000187446403e-08, 1.0000000140000003, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 2.099999996119095e-08, 2.2000000043931323e-08, 1.0000000230000001, 2.4000000209412065e-08, 2.5000000292152436e-08, 1.0000000260000004, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:34:17.281105,P0293,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T16:34:40.080851,cfgvbhnj,39,[1.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.899999979571021e-08, 1.0000000199999999, 1.000000021, 1.000000022, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 1.0000000260000004, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 1.000000030999999, 1.000000031999999, 3.2999999177718564e-08, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 1.0000000389999997]
2025-10-25T16:34:52.093668,cfgvbhnj,36,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.2000000104706032e-08, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 3.799999959142042e-08, 3.899999967416079e-08]
2025-10-25T16:35:04.568013,cfgvbhnj,39,[1.0, 9.999999717180685e-10, 1.999999943436137e-09, 1.000000003, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.000000012, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 1.0000000290000006, 1.000000029999999, 1.000000030999999, 1.000000031999999, 1.0000000329999992, 1.0000000339999993, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 3.799999959142042e-08, 1.0000000389999997]
2025-10-25T17:15:58.906713,P120,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T17:16:19.078563,P120,38,[0.0, 9.999999717180685e-10, 1.999999943436137e-09, 3.000000026176508e-09, 1.0000000039999999, 4.999999969612645e-09, 1.000000006, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 1.0000000250000003, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T17:16:31.368580,P120,39,[1.0, 9.999999717180685e-10, 1.000000002, 1.000000003, 1.0000000039999999, 1.000000005, 1.000000006, 7.000000135093387e-09, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.0000000159999995, 1.6999999630229468e-08, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 1.000000030999999, 1.000000031999999, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 3.599999942593968e-08, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T17:16:45.668830,P120,39,[0.0, 9.999999717180685e-10, 1.000000002, 3.000000026176508e-09, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.000000012, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.0000000159999995, 1.6999999630229468e-08, 1.0000000179999997, 1.899999979571021e-08, 1.0000000199999999, 1.000000021, 2.2000000043931323e-08, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 2.6000000374892807e-08, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 3.099999901223782e-08, 1.000000031999999, 1.0000000329999992, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 1.0000000369999995, 1.0000000379999996, 1.0000000389999997]
2025-10-25T17:17:02.347055,P120,38,[1.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 1.000000005, 6.000000052353016e-09, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.000000011, 1.000000012, 1.0000000130000002, 1.4000000270186774e-08, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 1.0000000230000001, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 1.0000000290000006, 2.999999892949745e-08, 3.099999901223782e-08, 1.000000031999999, 3.2999999177718564e-08, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T17:19:09.594164,P120,38,[0.0, 1.000000001, 1.999999943436137e-09, 1.000000003, 3.999999886872274e-09, 4.999999969612645e-09, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 8.99999985648492e-09, 1.00000001, 1.1000000021965661e-08, 1.2000000104706032e-08, 1.3000000187446403e-08, 1.4000000270186774e-08, 1.0000000149999995, 1.0000000159999995, 1.0000000169999996, 1.799999971296984e-08, 1.899999979571021e-08, 1.999999987845058e-08, 2.099999996119095e-08, 2.2000000043931323e-08, 2.3000000126671694e-08, 2.4000000209412065e-08, 2.5000000292152436e-08, 2.6000000374892807e-08, 2.7000000457633178e-08, 2.800000054037355e-08, 2.900000062311392e-08, 2.999999892949745e-08, 3.099999901223782e-08, 3.199999909497819e-08, 3.2999999177718564e-08, 3.3999999260458935e-08, 3.4999999343199306e-08, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 3.899999967416079e-08]
2025-10-25T17:19:21.117834,P120,39,[1.0, 1.000000001, 1.000000002, 1.000000003, 1.0000000039999999, 1.000000005, 1.000000006, 1.0000000070000001, 7.999999773744548e-09, 1.0000000089999999, 9.99999993922529e-09, 1.000000011, 1.000000012, 1.0000000130000002, 1.0000000140000003, 1.0000000149999995, 1.5999999547489097e-08, 1.0000000169999996, 1.0000000179999997, 1.0000000189999998, 1.0000000199999999, 1.000000021, 1.000000022, 2.3000000126671694e-08, 1.0000000240000002, 1.0000000250000003, 1.0000000260000004, 1.0000000270000005, 1.0000000280000005, 1.0000000290000006, 1.000000029999999, 1.000000030999999, 1.000000031999999, 3.2999999177718564e-08, 1.0000000339999993, 1.0000000349999993, 1.0000000359999994, 3.699999950868005e-08, 1.0000000379999996, 1.0000000389999997]
